fg_id,fg_name,role,fg_last,fg_first,bbm_id,bbm_last,bbm_first,yh_id,yh_last,yh_first,yh_team,yh_pos,howe_id,cbs_id,bam_id
6869,Marcos Mateo,pit,Mateo,Marcos,5637,Mateo,Marcos,8783,Mateo,Marcos,,RP,,1654338,456496
6870,Eddy Rodriguez,bat,Rodriguez,Eddy,,,,9252,Rodriguez,Eddy,,C,RODRIGUEZ19851201A,1603042,453256
6876,Mark Trumbo,bat,Trumbo,Mark,5728,Trumbo,Mark,8824,Trumbo,Mark,LAA,1B/OF,TRUMBO19860116A,1104384,444432
6878,Chris Coghlan,bat,Coghlan,Chris,5782,Coghlan,Chris,8469,Coghlan,Chris,MIA,2B/3B/OF,COGHLAN19850618A,1473575,458085
6880,Nick Noonan,bat,Noonan,Nick,6258,Noonan,Nick,9353,Noonan,Nick,,2B,NOONAN19890504A,1587075,519082
6883,Collin Balester,pit,Balester,Collin,,,,8184,Balester,Collin,,RP,BALESTER19860606A,1262856,444446
6885,Ian Desmond,bat,Desmond,Ian,5555,Desmond,Ian,8589,Desmond,Ian,WAS,SS/OF,DESMOND19850920A,546867,435622
6887,Martin Maldonado,bat,Maldonado,Martin,6620,Maldonado,Martin,9045,Maldonado,Martin,MIL,C,MALDONADO19860816A,1601825,455117
6893,Johnny Cueto,pit,Cueto,Johnny,1109,Cueto,Johnny,8172,Cueto,Johnny,CIN,SP,CUETO19860215A,288900,456501
6895,Chase Anderson,pit,Anderson,Chase,7350,Anderson,Chase,9698,Anderson,Chase,,SP,ANDERSON19871130A,2027498,502624
6898,Dave Sappelt,bat,Sappelt,Dave,6450,Sappelt,Dave,9013,Sappelt,Dave,CHC,OF,SAPPELT19870102A,1740999,543743
6902,Martin Perez,pit,Perez,Martin,6047,Perez,Martin,8652,Perez,Martin,TEX,SP,PEREZ19910404A,1674411,527048
6908,Clint Robinson,bat,Robinson,Clint,6474,Robinson,Clint,9211,Robinson,Clint,PIT,1B/OF,ROBINSON19850216A,1741689,519208
6911,Eddie Gamboa,pit,Gamboa,Eddie,,,,9849,Gamboa,Eddie,,SP/RP,GAMBOA19841221A,2068027,543195
6936,Henry Sosa,pit,Sosa,Henry,,,,,,,,,,,464400
6938,Eric Campbell,bat,Campbell,Eric,6493,Campbell,Eric,9700,Campbell,Eric,,1B/3B,CAMPBELL19870409A,1665895,493472
6941,Joakim Soria,pit,Soria,Joakim,4703,Soria,Joakim,7964,Soria,Joakim,TEX,RP,SORIA19840518A,1182834,465657
6943,Luke Hochevar,pit,Hochevar,Luke,2209,Hochevar,Luke,7919,Hochevar,Luke,KC,RP,HOCHEVAR19830915A,1116600,460024
6947,Kevin Mulvey,pit,Mulvey,Kevin,,,,,,,,,,,
6950,Bobby Cassevah,pit,Cassevah,Bobby,5965,Cassevah,Bobby,8705,Cassevah,Bobby,COL,RP,,,445001
6955,Yohan Pino,pit,Pino,Yohan,6456,Pino,Yohan,9735,Pino,Yohan,,RP,PINO19831226A,1208971,464416
6962,Ryan Kalish,bat,Kalish,Ryan,6030,Kalish,Ryan,8626,Kalish,Ryan,BOS,OF,,1630083,501888
6968,Denis Phipps,bat,Phipps,Denis,,,,9283,Phipps,Denis,,OF,,1740991,464426
6978,Juan Francisco,bat,Francisco,Juan,5571,Francisco,Juan,8598,Francisco,Juan,ATL,3B/1B,FRANCISCO19870624A,1600671,464433
6979,Brandon Dickson,pit,Dickson,Brandon,,,,,,,,,,,505447
6983,Drew Storen,pit,Storen,Drew,6096,Storen,Drew,8618,Storen,Drew,WAS,RP,STOREN19870801A,1724102,519322
6984,Luis Garcia,pit,Garcia,Luis,9110,Garcia,Luis,9455,Garcia,Luis,,RP,GARCIA19870130A,2069487,472610
6986,Ian Kennedy,pit,Kennedy,Ian,2566,Kennedy,Ian,8099,Kennedy,Ian,ARI,SP,KENNEDY19841219A,1262690,453178
7002,Will Middlebrooks,bat,Middlebrooks,Will,6693,Middlebrooks,Will,9109,Middlebrooks,Will,BOS,3B,MIDDLEBRO19880909A,1805190,519025
7005,Ryan Pressly,pit,Pressly,Ryan,8472,Pressly,Ryan,9358,Pressly,Ryan,,RP,PRESSLY19881215A,2029067,519151
7007,Yadier Molina,bat,Molina,Yadier,3355,Molina,Yadier,7345,Molina,Yadier,STL,C,MOLINA19820713A,390815,425877
7011,Guillermo Rodriguez,bat,Rodriguez,Guillermo,,,,,,,,,,,276534
7016,Hong-Chih Kuo,pit,Kuo,Hong-Chih,,,,,,,,,,,425539
7019,Merkin Valdez,pit,Valdez,Merkin,,,,,,,,,,,429723
7024,Miguel Gonzalez,pit,Gonzalez,Miguel,5583,Gonzalez,Miguel,8437,Gonzalez,Miguel,BAL,SP,GONZALEZ19840527A,1208713,456068
7038,Alex Torres,pit,Torres,Alex,6001,Torres,Alexander,8991,Torres,Alex,TB,RP,TORRES19871208A,1663351,456776
7042,Eric Fornataro,pit,Fornataro,Eric,8515,Fornataro,Eric,9675,Fornataro,Eric,,RP,FORNATARO19880102A,2027416,543174
7057,Mike Schultz,pit,Schultz,Mike,,,,,,,,,,,449128
7059,James Shields,pit,Shields,James,4576,Shields,James,7779,Shields,James,KC,SP,SHIELDS19811220A,580602,448306
7060,Dustin Moseley,pit,Moseley,Dustin,,,,,,,,,,,400291
7074,Trevor Bell,pit,Bell,Trevor,,,,8555,Bell,Trevor,,RP,,1666821,457707
7077,A.J. Jimenez,bat,Jimenez,A.J.,6322,Jimenez,A.J.,,,,,,JIMENEZ19900501A,1798970,543362
7080,John Lannan,pit,Lannan,John,2721,Lannan,John,8074,Lannan,John,PHI,RP/SP,LANNAN19840927A,1236946,458709
7087,Caleb Joseph,bat,Joseph,Caleb,6547,Joseph,Caleb,9699,Joseph,Caleb,,C,JOSEPH19860618A,1733485,543376
7095,Chris Dickerson,bat,Dickerson,Chris,1276,Dickerson,Chris,8323,Dickerson,Chris,,OF,DICKERSON19820410A,1104949,447736
7099,Rene Tosoni,bat,Tosoni,Rene,,,,,,,,,,,459434
7105,Anthony Reyes,pit,Reyes,Anthony,,,,,,,,,,,435039
7106,Jonathan Pettibone,pit,Pettibone,Jonathan,8459,Pettibone,Jonathan,9374,Pettibone,Jonathan,,SP,PETTIBONE19900719A,1937141,543643
7108,Pat Venditte,pit,Venditte,Pat,,,,9986,Venditte,Pat,,RP,VENDITTE19850630A,1813194,519381
7115,Daniel Bard,pit,Bard,Daniel,5783,Bard,Daniel,8470,Bard,Daniel,BOS,RP,BARD19850625A,1662777,453268
7119,Dustin Antolin,pit,Antolin,Dustin,,,,10295,,,,RP,ANTOLIN19890809A,,542884
7122,Sergio Escalona,pit,Escalona,Sergio,,,,,,,,,,,465065
7125,Alberto Rosario,bat,Rosario,Alberto,,,,10339,,,,C,,,451705
7146,Daniel Hudson,pit,Hudson,Daniel,5844,Hudson,Daniel,8567,Hudson,Daniel,ARI,RP,HUDSON19870309A,1697836,543339
7158,Eric Young,bat,Young,Eric,5750,Young Jr.,Eric,8399,Young Jr.,Eric,COL,OF,YOUNG19850525A,548875,458913
7161,Chris Withrow,pit,Withrow,Chris,7707,Withrow,Chris,9295,Withrow,Chris,LAD,RP,WITHROW19890401A,1697839,519437
7168,Juan Centeno,bat,Centeno,Juan,7248,Centeno,Juan,9529,Centeno,Juan,,C,CENTENO19891116A,1812645,518542
7169,Ryan Mattheus,pit,Mattheus,Ryan,5638,Mattheus,Ryan,8963,Mattheus,Ryan,WAS,RP,MATTHEUS19831110A,1601138,458919
7175,Jonny Venters,pit,Venters,Jonny,5878,Venters,Jonny,8709,Venters,Jonny,ATL,RP,,1725409,458924
7178,Konrad Schmidt,bat,Schmidt,Konrad,,,,8829,,,,C,,,520209
7183,B.J. Rosenberg,pit,Rosenberg,B.J.,7421,Rosenberg,B.J.,9214,Rosenberg,B.J.,PHI,RP,,1731904,543725
7185,Logan Forsythe,bat,Forsythe,Logan,6528,Forsythe,Logan,8921,Forsythe,Logan,SD,1B/2B,FORSYTHE19870114A,1735788,523253
7196,Greg Holland,pit,Holland,Greg,6145,Holland,Greg,8773,Holland,Greg,KC,RP,HOLLAND19851120A,1758975,518813
7206,Josh Rupe,pit,Rupe,Josh,,,,,,,,,,,
7208,Jeremy Hermida,bat,Hermida,Jeremy,,,,7492,Hermida,Jeremy,,OF,,393586,435181
7215,David Lough,bat,Lough,David,6202,Lough,David,8663,Lough,David,KC,OF,LOUGH19860120A,1732909,518953
7216,Cesar Puello,bat,Puello,Cesar,6855,Puello,Cesar,9594,Puello,Cesar,,OF,PUELLO19910401A,1806345,527049
7223,Alex Castellanos,bat,Castellanos,Alex,7121,Castellanos,Alex,9203,Castellanos,Alex,LAD,OF,CASTELLAN19860804A,1810665,543008
7226,Matt Davidson,bat,Davidson,Matt,6231,Davidson,Matthew,9337,Davidson,Matt,ARI,3B,DAVIDSON19910326A,1803183,571602
7232,Chris Oxspring,pit,Oxspring,Chris,,,,,,,,,,,430684
7242,Edwin Bellorin,bat,Bellorin,Edwin,,,,,,,,,,,431143
7244,Tyler Moore,bat,Moore,Tyler,7075,Moore,Tyler,9170,Moore,Tyler,WAS,1B/OF,MOORE19870130A,1740975,489138
7249,Evan Crawford,pit,Crawford,Evan,7526,Crawford,Evan,9155,Crawford,Evan,TOR,RP,,1915037,457751
7250,Collin Cowgill,bat,Cowgill,Collin,6232,Cowgill,Collin,8968,Cowgill,Collin,NYM,OF,COWGILL19860522A,1667421,518577
7267,Nick Masset,pit,Masset,Nick,3087,Masset,Nick,7805,Masset,Nick,CIN,RP,MASSET19820517A,541517,434665
7274,Craig Stammen,pit,Stammen,Craig,5790,Stammen,Craig,8480,Stammen,Craig,WAS,RP,STAMMEN19840309A,1671002,489334
7287,Carlos Gonzalez,bat,Gonzalez,Carlos,1810,Gonzalez,Carlos,7934,Gonzalez,Carlos,COL,OF,GONZALEZ19851017A,1103728,471865
7290,Jake Elmore,bat,Elmore,Jake,7352,Elmore,Jacob,9268,Elmore,Jake,HOU,1B/2B/3B/OF,ELMORE19870615A,1951311,518653
7293,Brad Ziegler,pit,Ziegler,Brad,5487,Ziegler,Brad,8262,Ziegler,Brad,ARI,RP,ZIEGLER19791010A,1208774,446899
7303,Preston Guilmet,pit,Guilmet,Preston,8407,Guilmet,Preston,9453,Guilmet,Preston,,RP,GUILMET19870727A,2040032,543258
7304,Salvador Perez,bat,Perez,Salvador,6476,Perez,Salvador,9015,Perez,Salvador,KC,C,PEREZ19900510A,1793168,521692
7307,Jeremy Moore,bat,Moore,Jeremy,,,,,,,,,,,489135
7312,Josh Collmenter,pit,Collmenter,Josh,6244,Collmenter,Josh,8904,Collmenter,Josh,ARI,SP/RP,COLLMENTE19860207A,1784689,518567
7316,Darin Mastroianni,bat,Mastroianni,Darin,6318,Mastroianni,Darin,9026,Mastroianni,Darin,MIN,OF,MASTROIAN19850826A,1740965,518991
7320,Matt Fox,pit,Fox,Matt,,,,,,,,,,,460257
7324,Chris Gimenez,bat,Gimenez,Chris,5579,Gimenez,Chris,8504,Gimenez,Chris,TB,C,GIMENEZ19821227A,1520594,460269
7331,Seth Smith,bat,Smith,Seth,4671,Smith,Seth,8144,Smith,Seth,OAK,OF,SMITH19820930A,549985,452234
7334,Adam Russell,pit,Russell,Adam,,,,,,,,,,,452240
7335,Garrett Mock,pit,Mock,Garrett,,,,,,,,,,,452241
7341,Steven Jackson,pit,Jackson,Steven,,,,,,,,,,,
7348,J.R. Towles,bat,Towles,J.R.,,,,,,,,,,,453525
7355,Casey Janssen,pit,Janssen,Casey,2394,Janssen,Casey,7748,Janssen,Casey,TOR,RP,JANSSEN19810917A,585620,445163
7358,Michael Martinez,bat,Martinez,Michael,6370,Martinez,Michael,8887,Martinez,Michael,,2B/OF,MARTINEZ19820916A,1670362,492841
7365,Matt Tolbert,bat,Tolbert,Matt,,,,,,,,,,,445196
7370,Joe Bisenius,pit,Bisenius,Joe,,,,,,,,,,,445202
7371,Deunte Heath,pit,Heath,Deunte,6814,Heath,Deunte,9230,Heath,Deunte,CWS,RP,,1810104,445177
7385,Dan Otero,pit,Otero,Dan,7604,Otero,Danny,9149,Otero,Dan,SF,RP,OTERO19850219A,1601533,519096
7389,David Adams,bat,Adams,David,6060,Adams,David,9395,Adams,David,,3B/2B,ADAMS19870515A,1740903,458691
7392,Brad Glenn,bat,Glenn,Brad,,,,9748,Glenn,Brad,,OF,GLENN19870402A,1813391,543223
7396,Dillon Gee,pit,Gee,Dillon,6169,Gee,Dillon,8816,Gee,Dillon,NYM,SP/RP,GEE19860428A,1661428,518716
7397,Zach Stewart,pit,Stewart,Zach,6036,Stewart,Zach,8657,Stewart,Zach,CWS,RP,STEWART19860928A,1713867,543819
7399,Billy Butler,bat,Butler,Billy,707,Butler,Billy,7634,Butler,Billy,KC,1B,BUTLER19860418A,584800,456714
7405,Geno Espineli,pit,Espineli,Geno,,,,,,,,,,,457910
7407,Javy Guerra,pit,Guerra,Javy,5943,Guerra,Javy,8929,Guerra,Javy,LAD,RP,GUERRA19851031A,1725471,457915
7409,Xavier Scruggs,bat,Scruggs,Xavier,,,,9838,Scruggs,Xavier,,1B,SCRUGGS19870923A,1954082,489305
7410,J.A. Happ,pit,Happ,J.A.,2016,Happ,J.A.,8061,Happ,J.A.,TOR,SP,HAPP19821019A,1184317,457918
7411,Austin Adams,pit,Adams,Austin,,,,9764,Adams,Austin,,RP,ADAMS19860819A,1936043,542866
7412,Paul Janish,bat,Janish,Paul,2393,Janish,Paul,8245,Janish,Paul,ATL,3B,JANISH19821012A,1099426,457926
7416,Mark Lowe,pit,Lowe,Mark,2918,Lowe,Mark,7810,Lowe,Mark,LAD,RP,LOWE19830607A,1098962,450275
7419,Mike Nickeas,bat,Nickeas,Mike,6164,Nickeas,Mike,8808,Nickeas,Mike,,C,,538914,435081
7422,Bradin Hagens,pit,Hagens,Bradin,,,,9788,Hagens,Bradin,,RP,HAGENS19890512A,2044245,543266
7423,Shane Peterson,bat,Peterson,Shane,7131,Peterson,Shane,9361,Peterson,Shane,,OF,PETERSON19880211A,1811027,451089
7430,Drew Sutton,bat,Sutton,Drew,,,,8488,,,,3B,,,450300
7432,Jay Jackson,pit,Jackson,Jay,,,,8659,Jackson,Jay,,RP,,1739666,543351
7435,Ben Zobrist,bat,Zobrist,Ben,5495,Zobrist,Ben,7829,Zobrist,Ben,TB,2B/OF,ZOBRIST19810526A,1099014,450314
7436,Brandon Allen,bat,Allen,Brandon,,,,8563,Allen,Brandon,,1B/OF,ALLEN19860212A,1208989,450315
7441,Wade Davis,pit,Davis,Wade,5550,Davis,Wade,8174,Davis,Wade,KC,RP,DAVIS19850907A,1231630,451584
7448,Gio Gonzalez,pit,Gonzalez,Gio,1818,Gonzalez,Gio,8179,Gonzalez,Gio,WAS,SP,GONZALEZ19850919A,585618,461829
7450,Phil Hughes,pit,Hughes,Phil,2304,Hughes,Phil,7913,Hughes,Phil,NYY,SP,HUGHES19860624A,584965,461833
7451,Tug Hulett,bat,Hulett,Tug,,,,,,,,,,,461834
7456,Jeff Marquez,pit,Marquez,Jeff,,,,,,,,,,,457812
7458,Jim Miller,pit,Miller,Jim,3298,Miller,Jim,8348,Miller,Jim,,RP,MILLER19820428A,589253,461848
7462,Trevor Plouffe,bat,Plouffe,Trevor,5672,Plouffe,Trevor,8733,Plouffe,Trevor,MIN,1B/3B,PLOUFFE19860615A,1103761,461858
7466,Anthony Swarzak,pit,Swarzak,Anthony,5718,Swarzak,Anthony,8479,Swarzak,Anthony,MIN,RP,SWARZAK19850910A,1102983,461872
7471,Wyatt Toregas,bat,Toregas,Wyatt,,,,,,,,,,,444430
7474,Ryan Webb,pit,Webb,Ryan,5743,Webb,Ryan,8524,Webb,Ryan,MIA,RP,WEBB19860205A,1654356,444436
7476,Alex Avila,bat,Avila,Alex,5827,Avila,Alex,8550,Avila,Alex,DET,C/1B,AVILA19870129A,1660422,488671
7480,Mike Carp,bat,Carp,Mike,5534,Carp,Mike,8512,Carp,Mike,BOS,1B/OF,CARP19860630A,1205578,455077
7485,Blake DeWitt,bat,DeWitt,Blake,1256,DeWitt,Blake,8209,DeWitt,Blake,,2B,,,455088
7487,Jack Egbert,pit,Egbert,Jack,,,,,,,,,,,455090
7488,Mike Ekstrom,pit,Ekstrom,Mike,,,,8376,Ekstrom,Mike,,RP,,1209009,455091
7489,Scott Elbert,pit,Elbert,Scott,1416,Elbert,Scott,7965,Elbert,Scott,LAD,RP,ELBERT19850513A,1179741,455092
7490,Josh Fields,bat,,,,,,,,,,,,,435222
7501,Tommy Layne,pit,Layne,Tommy,6766,Layne,Tom,9270,Layne,Tommy,SD,RP,LAYNE19841102A,1734604,518927
7507,Jonathan Sanchez,pit,Sanchez,Jonathan,4414,Sanchez,Jonathan,7777,Sanchez,Jonathan,PIT,SP,SANCHEZ19821119A,585911,456043
7511,Carlos Moncrief,bat,Moncrief,Carlos,,,,,,,,,MONCRIEF19881103A,2043842,519037
7513,Kyle Waldrop,pit,Waldrop,Kyle,,,,9058,Waldrop,Kyle,,RP,,,448252
7515,Jhonatan Solano,bat,Solano,Jhonatan,6646,Solano,Jhonatan,9197,Solano,Jhonatan,WAS,C,SOLANO19850812A,1603044,500207
7525,Evan Scribner,pit,Scribner,Evan,6527,Scribner,Evan,8913,Scribner,Evan,OAK,RP,SCRIBNER19850719A,1784688,519267
7528,Kevin Frandsen,bat,Frandsen,Kevin,1617,Frandsen,Kevin,7749,Frandsen,Kevin,PHI,OF/2B,FRANDSEN19820524A,546041,435623
7529,Luke French,pit,French,Luke,,,,,,,,,,,448287
7531,Collin McHugh,pit,McHugh,Collin,8395,McHugh,Collin,9275,McHugh,Collin,NYM,SP,MCHUGH19870619A,2008572,543521
7532,Ed Lucas,bat,Lucas,Ed,6262,Lucas,Ed,9412,Lucas,Ed,,2B/SS,LUCAS19810521A,1741052,448296
7536,Angel Salome,bat,Salome,Angel,,,,,,,,,,,449162
7539,Neil Walker,bat,Walker,Neil,5739,Walker,Neil,8571,Walker,Neil,PIT,2B,WALKER19850910A,545787,435522
7541,Lucas Harrell,pit,Harrell,Lucas,5590,Harrell,Lucas,8775,Harrell,Lucas,HOU,SP,,1392899,449173
7542,Tommy Hottovy,pit,Hottovy,Tommy,6688,Hottovy,Tommy,8954,Hottovy,Tommy,TOR,RP,,1740948,459415
7550,Jake McGee,pit,McGee,Jake,5642,McGee,Jacob,8176,McGee,Jake,TB,RP,MCGEE19860806A,1262693,459429
7553,Jarrett Grube,pit,Grube,Jarrett,,,,9717,Grube,Jarrett,,RP,GRUBE19811105A,1927275,459439
7554,Jarrett Hoffpauir,bat,Hoffpauir,Jarrett,,,,,,,,,,,459440
7555,Nick Vincent,pit,Vincent,Nick,7038,Vincent,Nick,9189,Vincent,Nick,SD,RP,VINCENT19860712A,1915104,543883
7558,Fernando Rodriguez,pit,Rodriguez,Fernando,5776,Rodriguez,Fernando,8460,Rodriguez,Fernando,OAK,RP,RODRIGUEZ19840618A,1479781,451775
7560,Colt Hynes,pit,Hynes,Colt,6525,Hynes,Colt,9464,Hynes,Colt,,RP,HYNES19850530A,1793609,518833
7568,Justin Freeman,pit,Freeman,Justin,7061,Freeman,Justin,9369,Freeman,Justin,,RP,,1811045,543178
7570,Cory Wade,pit,Wade,Cory,,,,8228,Wade,Cory,,RP,,1402915,460677
7571,Lonnie Chisenhall,bat,Chisenhall,Lonnie,6204,Chisenhall,Lonnie,8852,Chisenhall,Lonnie,CLE,3B/OF,CHISENHAL19881004A,1697835,502082
7577,Marc Krauss,bat,Krauss,Marc,6233,Krauss,Marc,9437,Krauss,Marc,,1B/OF,KRAUSS19871005A,1740955,571868
